"SurveyIndicator","IndicatorName","SurveyID","meanY","maxY","minY"
"KGZ61+SafeSanitation","SafeSanitation","KGZ61",0.947041728169506,0.947041728169506,0.947041728169506
"KGZ61+ChildHealth","ChildHealth","KGZ61",0.773493712268046,0.773493712268046,0.773493712268046
"KGZ2014+ChildMarriage15","ChildMarriage15","KGZ2014",500.004393337754,1000,0.008786675509019
"KGZ2014+ChildMarriage18","ChildMarriage18","KGZ2014",0.115851848191524,0.115851848191524,0.115851848191524
"KGZ2014+BankCardHH","BankCardHH","KGZ2014",0.019080873896235,0.019080873896235,0.019080873896235
"KGZ2014+MobilePhoneHH","MobilePhoneHH","KGZ2014",0.979778337223307,0.979778337223307,0.979778337223307
"KGZ2014+MobilePhone","MobilePhone","KGZ2014",1000,1000,1000
"KGZ2014+InternetUse","InternetUse","KGZ2014",0.72976022554952,0.72976022554952,0.72976022554952
"KGZ2014+ReasonBeating","ReasonBeating","KGZ2014",0.327665005696844,0.327665005696844,0.327665005696844
"KGZ2014+AccessElectricity","AccessElectricity","KGZ2014",0.997754012766396,0.997754012766396,0.997754012766396
"KGZ2014+TeenPregnancy","TeenPregnancy","KGZ2014",0.103778142981013,0.103778142981013,0.103778142981013
"KGZ2014+BasicWater","BasicWater","KGZ2014",0.86846797079226,0.86846797079226,0.86846797079226
"KGZ2014+Overweight","Overweight","KGZ2014",0.070277017190351,0.070277017190351,0.070277017190351
"KGZ2014+ProfessionalHelp","ProfessionalHelp","KGZ2014",0.983896455385178,0.983896455385178,0.983896455385178
"KGZ2014+AdolescentBirthRate","AdolescentBirthRate","KGZ2014",0.130708682480146,0.130708682480146,0.130708682480146
"KGZ2014+CleanWater","CleanWater","KGZ2014",0.893716972537313,0.893716972537313,0.893716972537313
"KGZ2014+Land","Land","KGZ2014",0.823804472125964,0.823804472125964,0.823804472125964
"KGZ2014+ContraceptiveMethod","ContraceptiveMethod","KGZ2014",0.710896118237976,0.710896118237976,0.710896118237976
"KGZ2014+HigherEducation35+","HigherEducation35+","KGZ2014",0.195518085829098,0.195518085829098,0.195518085829098
"KGZ2014+NotOverweight","NotOverweight","KGZ2014",0.929722982809649,0.929722982809649,0.929722982809649
"KGZ2014+NotStunting","NotStunting","KGZ2014",0.867374815373781,0.867374815373781,0.867374815373781
"KGZ2014+HouseholdTechNeed","HouseholdTechNeed","KGZ2014",0.018428260755289,0.018428260755289,0.018428260755289
"KGZ2014+Wasting","Wasting","KGZ2014",0.029159320582606,0.029159320582606,0.029159320582606
"KGZ2014+HouseholdBasic","HouseholdBasic","KGZ2014",0.73322399131886,0.73322399131886,0.73322399131886
"KGZ2014+ChildHealth","ChildHealth","KGZ2014",0.790670631548381,0.790670631548381,0.790670631548381
"KGZ2014+SafeSanitation","SafeSanitation","KGZ2014",0.964729116584687,0.964729116584687,0.964729116584687
"KGZ2014+NotWasting","NotWasting","KGZ2014",0.970840679417394,0.970840679417394,0.970840679417394
"KGZ2014+HigherEducation2535","HigherEducation2535","KGZ2014",0.299977712257444,0.299977712257444,0.299977712257444
"KGZ2014+Stunting","Stunting","KGZ2014",0.132625184626219,0.132625184626219,0.132625184626219
"KGZ2014+SecondaryEducation2035","SecondaryEducation2035","KGZ2014",0.864208294545438,0.864208294545438,0.864208294545438
"KGZ2014+SecondaryEducation35+","SecondaryEducation35+","KGZ2014",0.859256406325142,0.859256406325142,0.859256406325142
"KGZ2014+CleanFuel","CleanFuel","KGZ2014",0.777657474011296,0.777657474011296,0.777657474011296
"KGZ2018+BasicWater","BasicWater","KGZ2018",0.92595862660228,0.92595862660228,0.92595862660228
"KGZ2018+SafeSanitationHL","SafeSanitationHL","KGZ2018",0.981879340800028,0.981879340800028,0.981879340800028
"KGZ2018+LearningHL","LearningHL","KGZ2018",0.996518240847512,0.996518240847512,0.996518240847512
"KGZ2018+HandwashHL","HandwashHL","KGZ2018",0.963474439884058,0.963474439884058,0.963474439884058
"KGZ2018+NotStunting","NotStunting","KGZ2018",0.882026700731327,0.882026700731327,0.882026700731327
"KGZ2018+WaterOnstieHL","WaterOnstieHL","KGZ2018",0.779290567821678,0.779290567821678,0.779290567821678
"KGZ2018+SecondaryEducation35+","SecondaryEducation35+","KGZ2018",0.825024639143694,0.825024639143694,0.825024639143694
"KGZ2018+Stunting","Stunting","KGZ2018",0.117973299268673,0.117973299268673,0.117973299268673
"KGZ2018+AdolescentBirthRate","AdolescentBirthRate","KGZ2018",0.112206729582664,0.112206729582664,0.112206729582664
"KGZ2018+ProfessionalHelp","ProfessionalHelp","KGZ2018",0.997696384188033,0.997696384188033,0.997696384188033
"KGZ2018+ReasonBeating","ReasonBeating","KGZ2018",0.29858179374937,0.29858179374937,0.29858179374937
"KGZ2018+SafeSanitation","SafeSanitation","KGZ2018",0.994900662796911,0.994900662796911,0.994900662796911
"KGZ2018+Covid","Covid","KGZ2018",0.409842951157908,0.409842951157908,0.409842951157908
"KGZ2018+ContraceptiveMethod","ContraceptiveMethod","KGZ2018",0.751507628377114,0.751507628377114,0.751507628377114
"KGZ2018+HigherEducation2535","HigherEducation2535","KGZ2018",0.364152054881007,0.364152054881007,0.364152054881007
"KGZ2018+ChildMarriage18","ChildMarriage18","KGZ2018",0.128673919989018,0.128673919989018,0.128673919989018
"KGZ2018+CleanFuel","CleanFuel","KGZ2018",0.81007082604412,0.81007082604412,0.81007082604412
"KGZ2018+ChildMarriage15","ChildMarriage15","KGZ2018",0.003072951170719,0.003072951170719,0.003072951170719
"KGZ2018+Overweight","Overweight","KGZ2018",0.071422869606589,0.071422869606589,0.071422869606589
"KGZ2018+ChildHealth","ChildHealth","KGZ2018",0.812787863389739,0.812787863389739,0.812787863389739
"KGZ2018+NotCrowdedHL","NotCrowdedHL","KGZ2018",0.533488680643758,0.533488680643758,0.533488680643758
"KGZ2018+CleanWater","CleanWater","KGZ2018",0.946818132921276,0.946818132921276,0.946818132921276
"KGZ2018+HigherEducation35+","HigherEducation35+","KGZ2018",0.218026483759067,0.218026483759067,0.218026483759067
"KGZ2018+BankCardHH","BankCardHH","KGZ2018",0.471041871892927,0.471041871892927,0.471041871892927
"KGZ2018+Land","Land","KGZ2018",0.813633468413623,0.813633468413623,0.813633468413623
"KGZ2018+TeenPregnancy","TeenPregnancy","KGZ2018",0.068183589486568,0.068183589486568,0.068183589486568
"KGZ2018+NotOverweight","NotOverweight","KGZ2018",0.928577130393411,0.928577130393411,0.928577130393411
"KGZ2018+HouseholdTechNeed","HouseholdTechNeed","KGZ2018",0.46622962720699,0.46622962720699,0.46622962720699
"KGZ2018+InternetUse","InternetUse","KGZ2018",0.801521011896051,0.828172262320733,0.774869761471368
"KGZ2018+Wasting","Wasting","KGZ2018",0.020323150516828,0.020323150516828,0.020323150516828
"KGZ2018+NotWasting","NotWasting","KGZ2018",0.979676849483172,0.979676849483172,0.979676849483172
"KGZ2018+MobilePhone","MobilePhone","KGZ2018",0.905237337888019,0.932849143470769,0.87762553230527
"KGZ2018+SecondaryEducation2035","SecondaryEducation2035","KGZ2018",0.859897130198931,0.859897130198931,0.859897130198931
"KGZ2018+HouseholdBasic","HouseholdBasic","KGZ2018",0.789588143161551,0.789588143161551,0.789588143161551
"KGZ2018+MobilePhoneHH","MobilePhoneHH","KGZ2018",0.982933873089177,0.982933873089177,0.982933873089177
"LAO2011+AdolescentBirthRate","AdolescentBirthRate","LAO2011",0.291971098618732,0.291971098618732,0.291971098618732
"LAO2011+TeenPregnancy","TeenPregnancy","LAO2011",0.17800992047294,0.17800992047294,0.17800992047294
"LAO2011+MobilePhoneHH","MobilePhoneHH","LAO2011",0.797648448991374,0.797648448991374,0.797648448991374
"LAO2011+ChildMarriage15","ChildMarriage15","LAO2011",0.069932656595237,0.069932656595237,0.069932656595237
"LAO2011+Stunting","Stunting","LAO2011",0.444488472653245,0.444488472653245,0.444488472653245
"LAO2011+BankCardHH","BankCardHH","LAO2011",0.212769276279153,0.212769276279153,0.212769276279153
"LAO2011+ReasonBeating","ReasonBeating","LAO2011",0.582070345500275,0.582070345500275,0.582070345500275
"LAO2011+ChildMarriage18","ChildMarriage18","LAO2011",0.285924783806457,0.285924783806457,0.285924783806457
"LAO2011+Land","Land","LAO2011",0.812049512847599,0.812049512847599,0.812049512847599
"LAO2011+Wasting","Wasting","LAO2011",0.06036309551455,0.06036309551455,0.06036309551455
"LAO2011+SecondaryEducation35+","SecondaryEducation35+","LAO2011",0.1163735672208,0.1163735672208,0.1163735672208
"LAO2011+HigherEducation35+","HigherEducation35+","LAO2011",0.03720058840036,0.03720058840036,0.03720058840036
"LAO2011+InternetUse","InternetUse","LAO2011",0.081067977548928,0.081067977548928,0.081067977548928
"LAO2011+ContraceptiveMethod","ContraceptiveMethod","LAO2011",0.615495727591888,0.615495727591888,0.615495727591888
"LAO2011+Overweight","Overweight","LAO2011",0.020523294278206,0.020523294278206,0.020523294278206
"LAO2011+CleanWater","CleanWater","LAO2011",0.763438984287002,0.763438984287002,0.763438984287002
"LAO2011+ProfessionalHelp","ProfessionalHelp","LAO2011",0.415468386986485,0.415468386986485,0.415468386986485
"LAO2011+HouseholdTechNeed","HouseholdTechNeed","LAO2011",0.202881158678134,0.202881158678134,0.202881158678134
"LAO2011+NotWasting","NotWasting","LAO2011",0.93963690448545,0.93963690448545,0.93963690448545
"LAO2011+MobilePhone","MobilePhone","LAO2011",1000,1000,1000
"LAO2011+NotOverweight","NotOverweight","LAO2011",0.979476705721794,0.979476705721794,0.979476705721794
"LAO2011+HigherEducation2535","HigherEducation2535","LAO2011",0.079107834240959,0.079107834240959,0.079107834240959
"LAO2011+AccessElectricity","AccessElectricity","LAO2011",0.763661511663822,0.763661511663822,0.763661511663822
"LAO2011+CleanFuel","CleanFuel","LAO2011",0.040875270770975,0.040875270770975,0.040875270770975
"LAO2011+SecondaryEducation2035","SecondaryEducation2035","LAO2011",0.198113208696311,0.198113208696311,0.198113208696311
"LAO2011+SafeSanitation","SafeSanitation","LAO2011",0.593241977811164,0.593241977811164,0.593241977811164
"LAO2011+BasicWater","BasicWater","LAO2011",0.753689752288368,0.753689752288368,0.753689752288368
"LAO2011+NotStunting","NotStunting","LAO2011",0.555511527346755,0.555511527346755,0.555511527346755
"LAO2011+HouseholdBasic","HouseholdBasic","LAO2011",0.039852524972906,0.039852524972906,0.039852524972906
"LAO2011+ChildHealth","ChildHealth","LAO2011",0.514842174054937,0.514842174054937,0.514842174054937
"LAO2017+NotWasting","NotWasting","LAO2017",0.909063250817743,0.909063250817743,0.909063250817743
"LAO2017+Wasting","Wasting","LAO2017",0.090936749182257,0.090936749182257,0.090936749182257
"LAO2017+ChildHealth","ChildHealth","LAO2017",0.586903861321321,0.586903861321321,0.586903861321321
"LAO2017+SecondaryEducation35+","SecondaryEducation35+","LAO2017",0.159604238018106,0.159604238018106,0.159604238018106
"LAO2017+HouseholdTechNeed","HouseholdTechNeed","LAO2017",0.315013935931448,0.315013935931448,0.315013935931448
"LAO2017+CleanWater","CleanWater","LAO2017",0.854545085264341,0.854545085264341,0.854545085264341
"LAO2017+HigherEducation35+","HigherEducation35+","LAO2017",0.054248299721824,0.054248299721824,0.054248299721824
"LAO2017+HigherEducation2535","HigherEducation2535","LAO2017",0.156065331356449,0.156065331356449,0.156065331356449
"LAO2017+CleanFuel","CleanFuel","LAO2017",0.074263225725018,0.074263225725018,0.074263225725018
"LAO2017+Overweight","Overweight","LAO2017",0.035450924783676,0.035450924783676,0.035450924783676
"LAO2017+MobilePhoneHH","MobilePhoneHH","LAO2017",0.901040880252386,0.901040880252386,0.901040880252386
"LAO2017+Stunting","Stunting","LAO2017",0.332581011102407,0.332581011102407,0.332581011102407
"LAO2017+NotOverweight","NotOverweight","LAO2017",0.964549075216324,0.964549075216324,0.964549075216324
"LAO2017+ChildMarriage15","ChildMarriage15","LAO2017",0.054860103993966,0.054860103993966,0.054860103993966
"LAO2017+NotStunting","NotStunting","LAO2017",0.667418988897593,0.667418988897593,0.667418988897593
"LAO2017+MobilePhone","MobilePhone","LAO2017",0.76915833209406,0.771170974288895,0.767145689899225
"LAO2017+AccessElectricity","AccessElectricity","LAO2017",0.936565529378049,0.936565529378049,0.936565529378049
"LAO2017+InternetUse","InternetUse","LAO2017",0.353668620554868,0.427447361468681,0.279889879641056
"LAO2017+SecondaryEducation2035","SecondaryEducation2035","LAO2017",0.319742146697209,0.319742146697209,0.319742146697209
"LAO2017+TeenPregnancy","TeenPregnancy","LAO2017",0.166763191983966,0.166763191983966,0.166763191983966
"LAO2017+ChildMarriage18","ChildMarriage18","LAO2017",0.260357266427433,0.260357266427433,0.260357266427433
"LAO2017+SafeSanitation","SafeSanitation","LAO2017",0.718652613090649,0.718652613090649,0.718652613090649
"LAO2017+Land","Land","LAO2017",0.817719475087254,0.817719475087254,0.817719475087254
"LAO2017+ReasonBeating","ReasonBeating","LAO2017",0.294788711861798,0.294788711861798,0.294788711861798
"LAO2017+BankCardHH","BankCardHH","LAO2017",0.319123749094511,0.319123749094511,0.319123749094511
"LAO2017+ProfessionalHelp","ProfessionalHelp","LAO2017",0.643665542873413,0.643665542873413,0.643665542873413
"LAO2017+HouseholdBasic","HouseholdBasic","LAO2017",0.071668691142713,0.071668691142713,0.071668691142713
"LAO2017+ContraceptiveMethod","ContraceptiveMethod","LAO2017",0.747030156732502,0.747030156732502,0.747030156732502
"LAO2017+BasicWater","BasicWater","LAO2017",0.845395637904132,0.845395637904132,0.845395637904132
"LAO2017+AdolescentBirthRate","AdolescentBirthRate","LAO2017",0.283091344931587,0.283091344931587,0.283091344931587
"LAO2017+WaterOnstieHL","WaterOnstieHL","LAO2017",0.774078341006818,0.774078341006818,0.774078341006818
"LAO2017+HandwashHL","HandwashHL","LAO2017",0.54092399184899,0.54092399184899,0.54092399184899
"LAO2017+LearningHL","LearningHL","LAO2017",0.948887807706104,0.948887807706104,0.948887807706104
"LAO2017+SafeSanitationHL","SafeSanitationHL","LAO2017",0.703036154066928,0.703036154066928,0.703036154066928
"LAO2017+Covid","Covid","LAO2017",0.209386365237988,0.209386365237988,0.209386365237988
"LAO2017+NotCrowdedHL","NotCrowdedHL","LAO2017",0.34453715375518,0.34453715375518,0.34453715375518
"MDV71+WaterOnsitePR","WaterOnsitePR","MDV71",0.973654671530675,0.973654671530675,0.973654671530675
"MDV71+SafeSanitationPR","SafeSanitationPR","MDV71",0.983165913336548,0.983165913336548,0.983165913336548
"MDV71+LearningPR","LearningPR","MDV71",0.999824211937391,0.999824211937391,0.999824211937391
"MDV71+AdolescentBirthRate","AdolescentBirthRate","MDV71",0.062868331095682,0.062868331095682,0.062868331095682
"MDV71+MobilePhone","MobilePhone","MDV71",0.968382384990177,0.987095368577905,0.959025893196313
"MDV71+HouseholdBasic","HouseholdBasic","MDV71",0.96413829993322,0.96413829993322,0.96413829993322
"MDV71+HouseholdTechNeed","HouseholdTechNeed","MDV71",0.987095368577905,0.987095368577905,0.987095368577905
"MDV71+AllViolence","AllViolence","MDV71",0.229762405111559,0.229762405111559,0.229762405111559
"MDV71+Wasting","Wasting","MDV71",0.092262568074015,0.092262568074015,0.092262568074015
"MDV71+NotCrowdedPR","NotCrowdedPR","MDV71",0.444070014122145,0.444070014122145,0.444070014122145
"MDV71+HandWashPR","HandWashPR","MDV71",0.957352069711155,0.957352069711155,0.957352069711155
"MDV71+BankCard","BankCard","MDV71",0.961080806053504,0.961080806053504,0.961080806053504
"MDV71+BasicWater","BasicWater","MDV71",0.99261758754585,0.99261758754585,0.99261758754585
"MDV71+SexualPhysicalViolence","SexualPhysicalViolence","MDV71",0.122395469749776,0.122395469749776,0.122395469749776
"MDV71+CleanWater","CleanWater","MDV71",0.996658250568153,0.996658250568153,0.996658250568153
"MDV71+Covid","Covid","MDV71",0.408042920041574,0.408042920041574,0.408042920041574
"MDV71+TeenagePregnancy","TeenagePregnancy","MDV71",0.016285665037493,0.016285665037493,0.016285665037493
"MDV71+ChildMarriage18","ChildMarriage18","MDV71",0.021721426089804,0.021721426089804,0.021721426089804
"MDV71+BankAccount","BankAccount","MDV71",0.670854544773326,0.670854544773326,0.670854544773326
"MDV71+EmotionalViolence","EmotionalViolence","MDV71",0.178687917191724,0.178687917191724,0.178687917191724
"MDV71+MultiDeprivation","MultiDeprivation","MDV71",0.961080806053504,0.961080806053504,0.961080806053504
"MDV71+PhysicalViolence","PhysicalViolence","MDV71",0.119998742258582,0.119998742258582,0.119998742258582
"MDV71+SafeSanitation","SafeSanitation","MDV71",0.982182711460182,0.982182711460182,0.982182711460182
"MDV71+AccessElectricity","AccessElectricity","MDV71",0.997702838391653,0.997702838391653,0.997702838391653
"MDV71+HigherEducation2535","HigherEducation2535","MDV71",0.223572497116898,0.223572497116898,0.223572497116898
"MDV71+ProfessionalHelp","ProfessionalHelp","MDV71",0.999622075400114,0.999622075400114,0.999622075400114
"MDV71+ChildHealth","ChildHealth","MDV71",0.763562728741789,0.763562728741789,0.763562728741789
"MDV71+CleanFuel","CleanFuel","MDV71",0.979391108007665,0.979391108007665,0.979391108007665
"MDV71+NotOverweight","NotOverweight","MDV71",0.9507103910491,0.9507103910491,0.9507103910491
"MDV71+Overweight","Overweight","MDV71",0.0492896089509,0.0492896089509,0.0492896089509
"MDV71+ContraceptiveMethod","ContraceptiveMethod","MDV71",0.293917848207131,0.293917848207131,0.293917848207131
"MDV71+SexualViolence","SexualViolence","MDV71",0.019067498543377,0.019067498543377,0.019067498543377
"MDV71+NotWasting","NotWasting","MDV71",0.907737431925985,0.907737431925985,0.907737431925985
"MDV71+HigherEducation35+","HigherEducation35+","MDV71",0.082894173107034,0.082894173107034,0.082894173107034
"MDV71+Stunting","Stunting","MDV71",0.153720993476981,0.153720993476981,0.153720993476981
"MDV71+ChildMarriage15","ChildMarriage15","MDV71",0.000298262605647,0.000298262605647,0.000298262605647
"MDV71+InternetUse","InternetUse","MDV71",0.81362059501721,0.81362059501721,0.81362059501721
"MDV71+SecondaryEducation2035","SecondaryEducation2035","MDV71",0.298811201418282,0.298811201418282,0.298811201418282
"MDV71+NotStunting","NotStunting","MDV71",0.84627900652302,0.84627900652302,0.84627900652302
"MDV71+SecondaryEducation35+","SecondaryEducation35+","MDV71",0.090384536415947,0.090384536415947,0.090384536415947
"MNG2013+ChildHealth","ChildHealth","MNG2013",0.790670245888917,0.790670245888917,0.790670245888917
"MNG2013+ChildMarriage18","ChildMarriage18","MNG2013",0.043957918295933,0.043957918295933,0.043957918295933
"MNG2013+NotWasting","NotWasting","MNG2013",0.989900888287761,0.989900888287761,0.989900888287761
"MNG2013+AdolescentBirthRate","AdolescentBirthRate","MNG2013",0.067833544830793,0.067833544830793,0.067833544830793
"MNG2013+MobilePhone","MobilePhone","MNG2013",1000,1000,1000
"MNG2013+ProfessionalHelp","ProfessionalHelp","MNG2013",0.988779720310891,0.988779720310891,0.988779720310891
"MNG2013+BankCardHH","BankCardHH","MNG2013",0.909010935604851,0.909010935604851,0.909010935604851
"MNG2013+SecondaryEducation2035","SecondaryEducation2035","MNG2013",0.700621843875321,0.700621843875321,0.700621843875321
"MNG2013+AccessElectricity","AccessElectricity","MNG2013",0.81170061539534,0.81170061539534,0.81170061539534
"MNG2013+CleanWater","CleanWater","MNG2013",0.684428913670245,0.684428913670245,0.684428913670245
"MNG2013+HouseholdTechNeed","HouseholdTechNeed","MNG2013",0.891985944073677,0.891985944073677,0.891985944073677
"MNG2013+BasicWater","BasicWater","MNG2013",0.598489826925343,0.598489826925343,0.598489826925343
"MNG2013+Overweight","Overweight","MNG2013",0.107807038224669,0.107807038224669,0.107807038224669
"MNG2013+HouseholdBasic","HouseholdBasic","MNG2013",0.249497424552183,0.249497424552183,0.249497424552183
"MNG2013+SecondaryEducation35+","SecondaryEducation35+","MNG2013",0.640996017236886,0.640996017236886,0.640996017236886
"MNG2013+InternetUse","InternetUse","MNG2013",0.733293573634621,0.733293573634621,0.733293573634621
"MNG2013+NotStunting","NotStunting","MNG2013",0.89083472978879,0.89083472978879,0.89083472978879
"MNG2013+Stunting","Stunting","MNG2013",0.10916527021121,0.10916527021121,0.10916527021121
"MNG2013+CleanFuel","CleanFuel","MNG2013",0.448855007005886,0.448855007005886,0.448855007005886
"MNG2013+Land","Land","MNG2013",0.136951834191493,0.136951834191493,0.136951834191493
"MNG2013+TeenPregnancy","TeenPregnancy","MNG2013",0.053529904476329,0.053529904476329,0.053529904476329
"MNG2013+NotOverweight","NotOverweight","MNG2013",0.892192961775331,0.892192961775331,0.892192961775331
"MNG2013+Wasting","Wasting","MNG2013",0.010099111712239,0.010099111712239,0.010099111712239
"MNG2013+ContraceptiveMethod","ContraceptiveMethod","MNG2013",0.699595012507127,0.699595012507127,0.699595012507127
"MNG2013+ReasonBeating","ReasonBeating","MNG2013",1000,1000,1000
"MNG2013+MobilePhoneHH","MobilePhoneHH","MNG2013",0.970335104738881,0.970335104738881,0.970335104738881
"MNG2013+SafeSanitation","SafeSanitation","MNG2013",0.260755288808284,0.260755288808284,0.260755288808284
"MNG2013+HigherEducation2535","HigherEducation2535","MNG2013",0.413955893679383,0.413955893679383,0.413955893679383
"MNG2013+HigherEducation35+","HigherEducation35+","MNG2013",0.291666608663193,0.291666608663193,0.291666608663193
"MNG2018+LearningHL","LearningHL","MNG2018",0.964840971765766,0.964840971765766,0.964840971765766
"MNG2018+WaterOnstieHL","WaterOnstieHL","MNG2018",0.336146275029806,0.336146275029806,0.336146275029806
"MNG2018+ContraceptiveMethod","ContraceptiveMethod","MNG2018",0.626233327949087,0.626233327949087,0.626233327949087
"MNG2018+HandwashHL","HandwashHL","MNG2018",0.81990018630733,0.81990018630733,0.81990018630733
"MNG2018+SafeSanitationHL","SafeSanitationHL","MNG2018",0.68841253219662,0.68841253219662,0.68841253219662
"MNG2018+NotStunting","NotStunting","MNG2018",0.904956015879543,0.904956015879543,0.904956015879543
"MNG2018+NotWasting","NotWasting","MNG2018",0.990048251401356,0.990048251401356,0.990048251401356
"MNG2018+Covid","Covid","MNG2018",0.203935675439427,0.203935675439427,0.203935675439427
"MNG2018+TeenPregnancy","TeenPregnancy","MNG2018",0.042663770721581,0.042663770721581,0.042663770721581
"MNG2018+Overweight","Overweight","MNG2018",0.107263753906895,0.107263753906895,0.107263753906895
"MNG2018+ReasonBeating","ReasonBeating","MNG2018",0.09283809011573,0.09283809011573,0.09283809011573
"MNG2018+CleanFuel","CleanFuel","MNG2018",0.504185929832763,0.504185929832763,0.504185929832763
"MNG2018+ChildMarriage15","ChildMarriage15","MNG2018",0.006709273275005,0.006709273275005,0.006709273275005
"MNG2018+HouseholdTechNeed","HouseholdTechNeed","MNG2018",1000,1000,1000
"MNG2018+NotOverweight","NotOverweight","MNG2018",0.892736246093105,0.892736246093105,0.892736246093105
"MNG2018+NotCrowdedHL","NotCrowdedHL","MNG2018",0.374326268723208,0.374326268723208,0.374326268723208
"MNG2018+Wasting","Wasting","MNG2018",0.009951748598644,0.009951748598644,0.009951748598644
"MNG2018+Land","Land","MNG2018",0.065734799861329,0.065734799861329,0.065734799861329
"MNG2018+SafeSanitation","SafeSanitation","MNG2018",0.684576522356673,0.684576522356673,0.684576522356673
"MNG2018+MobilePhoneHH","MobilePhoneHH","MNG2018",0.982198744938914,0.982198744938914,0.982198744938914
"MNG2018+ChildMarriage18","ChildMarriage18","MNG2018",0.092797765831303,0.092797765831303,0.092797765831303
"MNG2018+SecondaryEducation35+","SecondaryEducation35+","MNG2018",0.7518590001119,0.7518590001119,0.7518590001119
"MNG2018+InternetUse","InternetUse","MNG2018",0.790960849705352,0.874289861035796,0.707631838374909
"MNG2018+AccessElectricity","AccessElectricity","MNG2018",0.978839847906711,0.978839847906711,0.978839847906711
"MNG2018+ChildHealth","ChildHealth","MNG2018",0.811076537567863,0.811076537567863,0.811076537567863
"MNG2018+ProfessionalHelp","ProfessionalHelp","MNG2018",0.993394652328798,0.993394652328798,0.993394652328798
"MNG2018+BasicWater","BasicWater","MNG2018",0.732765794443236,0.732765794443236,0.732765794443236
"MNG2018+AdolescentBirthRate","AdolescentBirthRate","MNG2018",0.107291897707274,0.107291897707274,0.107291897707274
"MNG2018+HigherEducation35+","HigherEducation35+","MNG2018",0.256599124888571,0.256599124888571,0.256599124888571
"MNG2018+Stunting","Stunting","MNG2018",0.095043984120457,0.095043984120457,0.095043984120457
"MNG2018+HouseholdBasic","HouseholdBasic","MNG2018",0.491526811010134,0.491526811010134,0.491526811010134
"MNG2018+MobilePhone","MobilePhone","MNG2018",0.959327340763922,0.965440271543417,0.953214409984428
"MNG2018+BankCardHH","BankCardHH","MNG2018",0.933804928813117,0.933804928813117,0.933804928813117
"MNG2018+HigherEducation2535","HigherEducation2535","MNG2018",0.518166633348321,0.518166633348321,0.518166633348321
"MNG2018+CleanWater","CleanWater","MNG2018",0.859220457189595,0.859220457189595,0.859220457189595
"MNG2018+SecondaryEducation2035","SecondaryEducation2035","MNG2018",0.779346652756262,0.779346652756262,0.779346652756262
"MMR2000+BasicWater","BasicWater","MMR2000",0.323884818191478,0.323884818191478,0.323884818191478
"MMR71+HigherEducation35+","HigherEducation35+","MMR71",0.05878829854798,0.05878829854798,0.05878829854798
"MMR71+SecondaryEducation35+","SecondaryEducation35+","MMR71",0.078816543315414,0.078816543315414,0.078816543315414
"MMR71+HouseholdTechNeed","HouseholdTechNeed","MMR71",0.730002953452798,0.730002953452798,0.730002953452798
"MMR71+HigherEducation2535","HigherEducation2535","MMR71",0.112408348590038,0.112408348590038,0.112408348590038
"MMR71+SecondaryEducation2035","SecondaryEducation2035","MMR71",0.160871244371747,0.160871244371747,0.160871244371747
"MMR71+Overweight","Overweight","MMR71",0.013570085640617,0.013570085640617,0.013570085640617
"MMR71+AllViolence","AllViolence","MMR71",0.205660998260351,0.205660998260351,0.205660998260351
"MMR71+NotOverweight","NotOverweight","MMR71",0.986429914359383,0.986429914359383,0.986429914359383
"MMR71+Land","Land","MMR71",0.505562217501046,0.505562217501046,0.505562217501046
"MMR71+Wasting","Wasting","MMR71",0.0711021032517,0.0711021032517,0.0711021032517
"MMR71+CleanFuel","CleanFuel","MMR71",0.22892114705349,0.22892114705349,0.22892114705349
"MMR71+CleanWater","CleanWater","MMR71",0.824304048112445,0.824304048112445,0.824304048112445
"MMR71+ChildHealth","ChildHealth","MMR71",0.651968830938191,0.651968830938191,0.651968830938191
"MMR71+BasicWater","BasicWater","MMR71",0.755751700396319,0.755751700396319,0.755751700396319
"MMR71+SexualPhysicalViolence","SexualPhysicalViolence","MMR71",0.161579934294865,0.161579934294865,0.161579934294865
"MMR71+EmotionalViolence","EmotionalViolence","MMR71",0.131213676060869,0.131213676060869,0.131213676060869
"MMR71+ChildMarriage15","ChildMarriage15","MMR71",0.013759043082168,0.013759043082168,0.013759043082168
"MMR71+BankCard","BankCard","MMR71",0.115467032806101,0.115467032806101,0.115467032806101
"MMR71+MultiDeprivation","MultiDeprivation","MMR71",0.115467032806101,0.115467032806101,0.115467032806101
"MMR71+SexualViolence","SexualViolence","MMR71",0.028471254430587,0.028471254430587,0.028471254430587
"MMR71+Stunting","Stunting","MMR71",0.293552321630127,0.293552321630127,0.293552321630127
"MMR71+AdolescentBirthRate","AdolescentBirthRate","MMR71",0.154306086982848,0.154306086982848,0.154306086982848
"MMR71+ProfessionalHelp","ProfessionalHelp","MMR71",0.70772472724673,0.70772472724673,0.70772472724673
"MMR71+NotWasting","NotWasting","MMR71",0.9288978967483,0.9288978967483,0.9288978967483
"MMR71+ChildMarriage18","ChildMarriage18","MMR71",0.130462697561079,0.130462697561079,0.130462697561079
"MMR71+NotStunting","NotStunting","MMR71",0.706447678369873,0.706447678369873,0.706447678369873
"MMR71+TeenagePregnancy","TeenagePregnancy","MMR71",0.058132654904056,0.058132654904056,0.058132654904056
