"SurveyIndicator","IndicatorName.x","SurveyID","meanY","maxY","minY","Source","dataOrlando","surveyID","country_code","version_code","dataset","IndicatorName.y","MeanY","dataValidation","IndicatorName","diffY"
"THA2015+HigherEducation2535","HigherEducation2535","THA2015","0.400246217434207","0.400246217434207","0.400246217434207","MICS",1,"THA2015","Thailand","2015","hl","HigherEducation2535","0.400246217434207",1,"HigherEducation2535",0
"THA2015+HigherEducation35plus","HigherEducation35plus","THA2015","0.154762447412628","0.154762447412628","0.154762447412628","MICS",1,"THA2015","Thailand","2015","hl","HigherEducation35plus","0.154617192571374",1,"HigherEducation35plus",0.000145254841254022
"THA2015+MobilePhoneHH","MobilePhoneHH","THA2015","0.96042017747351","0.96042017747351","0.96042017747351","MICS",1,"THA2015","Thailand","2015","hh","MobilePhoneHH","0.96042017747351",1,"MobilePhoneHH",0
"THA2015+NotOverweight","NotOverweight","THA2015","0.91736052147224","0.91736052147224","0.91736052147224","MICS",1,"THA2015","Thailand","2015","ch","NotOverweight","0.91732944396933",1,"NotOverweight",3.10775029099819e-05
"THA2015+NotStunting","NotStunting","THA2015","0.894339519207972","0.894339519207972","0.894339519207972","MICS",1,"THA2015","Thailand","2015","ch","NotStunting","0.894428960319719",1,"NotStunting",8.9441111747024e-05
"THA2015+NotWasting","NotWasting","THA2015","0.945827258630135","0.945827258630135","0.945827258630135","MICS",1,"THA2015","Thailand","2015","ch","NotWasting","0.945936599308675",1,"NotWasting",0.000109340678540071
"THA2015+Overweight","Overweight","THA2015","0.08263947852776","0.08263947852776","0.08263947852776","MICS",1,"THA2015","Thailand","2015","ch","Overweight","0.0826705560306696",1,"Overweight",3.10775029095933e-05
"THA2015+ProfessionalHelp","ProfessionalHelp","THA2015","0.981184137207074","0.981184137207074","0.981184137207074","MICS",1,"THA2015","Thailand","2015","wm","ProfessionalHelp","0.991335196445027",1,"ProfessionalHelp",0.010151059237953
"THA2015+ReasonBeating","ReasonBeating","THA2015","0.086423400644873","0.086423400644873","0.086423400644873","MICS",1,"THA2015","Thailand","2015","wm","ReasonBeating","0.0864234006448733",1,"ReasonBeating",3.05311331771918e-16
"THA2015+SafeSanitation","SafeSanitation","THA2015","0.965736431350733","0.965736431350733","0.965736431350733","MICS",1,"THA2015","Thailand","2015","hh","SafeSanitation","0.965736431350733",1,"SafeSanitation",0
"THA2015+SecondaryEducation2035","SecondaryEducation2035","THA2015","0.584072675652874","0.584072675652874","0.584072675652874","MICS",1,"THA2015","Thailand","2015","hl","SecondaryEducation2035","0.578185256056538",1,"SecondaryEducation2035",0.00588741959633599
"THA2015+SecondaryEducation35plus","SecondaryEducation35plus","THA2015","0.23018162858986","0.23018162858986","0.23018162858986","MICS",1,"THA2015","Thailand","2015","hl","SecondaryEducation35plus","0.236158358267495",1,"SecondaryEducation35plus",0.00597672967763502
"THA2015+Stunting","Stunting","THA2015","0.105660480792029","0.105660480792029","0.105660480792029","MICS",1,"THA2015","Thailand","2015","ch","Stunting","0.105571039680281",1,"Stunting",8.94411117479954e-05
"THA2015+Wasting","Wasting","THA2015","0.054172741369865","0.054172741369865","0.054172741369865","MICS",1,"THA2015","Thailand","2015","ch","Wasting","0.0540634006913253",1,"Wasting",0.000109340678539703
"THA2019+AccessElectricity","AccessElectricity","THA2019","0.998538717758101","0.998538717758101","0.998538717758101","MICS",1,"THA2019","Thailand","2019","hh","AccessElectricity","0.998538717758101",1,"AccessElectricity",0
"THA2019+BankCardHH","BankCardHH","THA2019","0.944280461542586","0.944280461542586","0.944280461542586","MICS",1,"THA2019","Thailand","2019","hh","BankCardHH","0.944280461542586",1,"BankCardHH",0
"THA2019+BasicWater","BasicWater","THA2019","0.995672752703011","0.995672752703011","0.995672752703011","MICS",1,"THA2019","Thailand","2019","hh","BasicWater","0.995672752703011",1,"BasicWater",0
"THA2019+CleanFuel","CleanFuel","THA2019","0.778522784642803","0.778522784642803","0.778522784642803","MICS",1,"THA2019","Thailand","2019","hh","CleanFuel","0.778522784642803",1,"CleanFuel",0
"THA2019+ContraceptiveMethod","ContraceptiveMethod","THA2019","0.896702675836142","0.896702675836142","0.896702675836142","MICS",1,"THA2019","Thailand","2019","wm","ContraceptiveMethod","0.871496106825998",1,"ContraceptiveMethod",0.0252065690101441
"THA2019+Covid","Covid","THA2019","0.607237780804198","0.607237780804198","0.607237780804198","MICS",1,"THA2019","Thailand","2019","hl","Covid","0.607237780804198",1,"Covid",0
"THA2019+HandwashHL","HandwashHL","THA2019","0.841267058561126","0.841267058561126","0.841267058561126","MICS",1,"THA2019","Thailand","2019","hl","HandwashHL","0.841267058561126",1,"HandwashHL",0
"THA2019+HealthInsurance","HealthInsurance","THA2019","0.976089343373733","0.976089343373733","0.976089343373733","MICS",1,"THA2019","Thailand","2019","wm","HealthInsurance","0.976089343373733",1,"HealthInsurance",0
"THA2019+HigherEducation2535","HigherEducation2535","THA2019","0.427881822348306","0.427881822348306","0.427881822348306","MICS",1,"THA2019","Thailand","2019","hl","HigherEducation2535","0.416082133627744",1,"HigherEducation2535",0.011799688720562
"THA2019+HigherEducation35plus","HigherEducation35plus","THA2019","0.197681498797051","0.197681498797051","0.197681498797051","MICS",1,"THA2019","Thailand","2019","hl","HigherEducation35plus","0.187446727872721",1,"HigherEducation35plus",0.01023477092433
"THA2019+LearningHL","LearningHL","THA2019","0.992878419504811","0.992878419504811","0.992878419504811","MICS",1,"THA2019","Thailand","2019","hl","LearningHL","0.992878419504811",1,"LearningHL",0
"THA2019+MobilePhoneHH","MobilePhoneHH","THA2019","0.953177924566106","0.953177924566106","0.953177924566106","MICS",1,"THA2019","Thailand","2019","hh","MobilePhoneHH","0.953177924566106",1,"MobilePhoneHH",0
"THA2019+NotCrowdedHL","NotCrowdedHL","THA2019","0.754907529805024","0.754907529805024","0.754907529805024","MICS",1,"THA2019","Thailand","2019","hl","NotCrowdedHL","0.754907529805024",1,"NotCrowdedHL",0
"THA2019+NotOverweight","NotOverweight","THA2019","0.907697350493154","0.907697350493154","0.907697350493154","MICS",1,"THA2019","Thailand","2019","ch","NotOverweight","0.907697350493154",1,"NotOverweight",0
"THA2019+NotStunting","NotStunting","THA2019","0.864996860233377","0.864996860233377","0.864996860233377","MICS",1,"THA2019","Thailand","2019","ch","NotStunting","0.864996860233377",1,"NotStunting",0
"THA2019+NotWasting","NotWasting","THA2019","0.922645215534579","0.922645215534579","0.922645215534579","MICS",1,"THA2019","Thailand","2019","ch","NotWasting","0.922645215534579",1,"NotWasting",0
"THA2019+NoViolenceJustifiedAgainstWomen","NoViolenceJustifiedAgainstWomen","THA2019","0.927865410211724","0.927865410211724","0.927865410211724","MICS",1,"THA2019","Thailand","2019","wm","NoViolenceJustifiedAgainstWomen","0.927865410211724",1,"NoViolenceJustifiedAgainstWomen",0
"THA2019+Overweight","Overweight","THA2019","0.092302649506846","0.092302649506846","0.092302649506846","MICS",1,"THA2019","Thailand","2019","ch","Overweight","0.0923026495068462",1,"Overweight",2.08166817117217e-16
"THA2019+ProfessionalHelp","ProfessionalHelp","THA2019","0.991749360361251","0.991749360361251","0.991749360361251","MICS",1,"THA2019","Thailand","2019","wm","ProfessionalHelp","0.991358789386192",1,"ProfessionalHelp",0.000390570975059013
"THA2019+ReasonBeating","ReasonBeating","THA2019","0.072134589788276","0.072134589788276","0.072134589788276","MICS",1,"THA2019","Thailand","2019","wm","ReasonBeating","0.0721345897882757",1,"ReasonBeating",3.05311331771918e-16
"THA2019+SafeSanitation","SafeSanitation","THA2019","0.965126808811352","0.965126808811352","0.965126808811352","MICS",1,"THA2019","Thailand","2019","hh","SafeSanitation","0.965126808811352",1,"SafeSanitation",0
"THA2019+SafeSanitationHL","SafeSanitationHL","THA2019","0.968142004732947","0.968142004732947","0.968142004732947","MICS",1,"THA2019","Thailand","2019","hl","SafeSanitationHL","0.968142004732947",1,"SafeSanitationHL",0
"THA2019+SecondaryEducation2035","SecondaryEducation2035","THA2019","0.63154664710684","0.63154664710684","0.63154664710684","MICS",1,"THA2019","Thailand","2019","hl","SecondaryEducation2035","0.615534362897047",1,"SecondaryEducation2035",0.0160122842097931
"THA2019+SecondaryEducation35plus","SecondaryEducation35plus","THA2019","0.286185160549277","0.286185160549277","0.286185160549277","MICS",1,"THA2019","Thailand","2019","hl","SecondaryEducation35plus","0.271547312184055",1,"SecondaryEducation35plus",0.014637848365222
"THA2019+Stunting","Stunting","THA2019","0.135003139766623","0.135003139766623","0.135003139766623","MICS",1,"THA2019","Thailand","2019","ch","Stunting","0.135003139766623",1,"Stunting",0
"THA2019+Wasting","Wasting","THA2019","0.077354784465421","0.077354784465421","0.077354784465421","MICS",1,"THA2019","Thailand","2019","ch","Wasting","0.0773547844654209",1,"Wasting",9.71445146547012e-17
"THA2019+WaterOnstieHL","WaterOnstieHL","THA2019","0.994443517223908","0.994443517223908","0.994443517223908","MICS",1,"THA2019","Thailand","2019","hl","WaterOnstieHL","0.994443517223908",1,"WaterOnstieHL",0
"TJK61+AccessElectricity","AccessElectricity","TJK61","0.991088742077342","0.991088742077342","0.991088742077342","DHS",1,"TJK61","TJ","61","HR","AccessElectricity","0.991088742077342",1,"AccessElectricity",0
"TJK61+BasicWater","BasicWater","TJK61","0.724672242007336","0.724672242007336","0.724672242007336","DHS",1,"TJK61","TJ","61","HR","BasicWater","0.724672242007336",1,"BasicWater",0
"TJK61+CleanFuel","CleanFuel","TJK61","0.705149368487188","0.705149368487188","0.705149368487188","DHS",1,"TJK61","TJ","61","HR","CleanFuel","0.705149368487188",1,"CleanFuel",0
"TJK61+ContraceptiveMethod","ContraceptiveMethod","TJK61","0.510101538444529","0.510101538444529","0.510101538444529","DHS",1,"TJK61","TJ","61","IR","ContraceptiveMethod","0.510101538444529",1,"ContraceptiveMethod",0
"TJK61+HigherEducation2535","HigherEducation2535","TJK61","0.222833865891293","0.222833865891293","0.222833865891293","DHS",1,"TJK61","TJ","61","PR","HigherEducation2535","0.223104772431673",1,"HigherEducation2535",0.000270906540380006
"TJK61+HigherEducation35plus","HigherEducation35plus","TJK61","0.269894635102577","0.269894635102577","0.269894635102577","DHS",1,"TJK61","TJ","61","PR","HigherEducation35plus","0.270947817419477",1,"HigherEducation35plus",0.00105318231689999
"TJK61+NotOverweight","NotOverweight","TJK61","0.941554027678784","0.941554027678784","0.941554027678784","DHS",1,"TJK61","TJ","61","PR","NotOverweight","0.941554027678784",1,"NotOverweight",0
"TJK61+NotStunting","NotStunting","TJK61","0.736048455436635","0.736048455436635","0.736048455436635","DHS",1,"TJK61","TJ","61","PR","NotStunting","0.736048455436635",1,"NotStunting",0
"TJK61+NotWasting","NotWasting","TJK61","0.899605234725538","0.899605234725538","0.899605234725538","DHS",1,"TJK61","TJ","61","PR","NotWasting","0.899605234725538",1,"NotWasting",0
"TJK61+Overweight","Overweight","TJK61","0.058445972321216","0.058445972321216","0.058445972321216","DHS",1,"TJK61","TJ","61","PR","Overweight","0.0584459723212156",1,"Overweight",3.95516952522712e-16
"TJK61+ProfessionalHelp","ProfessionalHelp","TJK61","0.89208138525298","0.89208138525298","0.89208138525298","DHS",1,"TJK61","TJ","61","IR","ProfessionalHelp","0.89208138525298",1,"ProfessionalHelp",0
"TJK61+SafeSanitation","SafeSanitation","TJK61","0.935300185248704","0.935300185248704","0.935300185248704","DHS",1,"TJK61","TJ","61","HR","SafeSanitation","0.935763811827361",1,"SafeSanitation",0.000463626578657061
"TJK61+SecondaryEducation2035","SecondaryEducation2035","TJK61","0.633910411898346","0.633910411898346","0.633910411898346","DHS",1,"TJK61","TJ","61","PR","SecondaryEducation2035","0.634077026579336",1,"SecondaryEducation2035",0.000166614680989996
"TJK61+SecondaryEducation35plus","SecondaryEducation35plus","TJK61","0.774160034550132","0.774160034550132","0.774160034550132","DHS",1,"TJK61","TJ","61","PR","SecondaryEducation35plus","0.774375590664612",1,"SecondaryEducation35plus",0.000215556114479987
"TJK61+Stunting","Stunting","TJK61","0.263951544563365","0.263951544563365","0.263951544563365","DHS",1,"TJK61","TJ","61","PR","Stunting","0.263951544563365",1,"Stunting",0
"TJK61+Wasting","Wasting","TJK61","0.100394765274462","0.100394765274462","0.100394765274462","DHS",1,"TJK61","TJ","61","PR","Wasting","0.100394765274462",1,"Wasting",0
"TJK70+AccessElectricity","AccessElectricity","TJK70","0.991845700345744","0.991845700345744","0.991845700345744","DHS",1,"TJK70","TJ","70","HR","AccessElectricity","0.991845700345744",1,"AccessElectricity",0
"TJK70+AllViolence","AllViolence","TJK70","0.302782336332562","0.302782336332562","0.302782336332562","DHS",1,"TJK70","TJ","70","IR","AllViolence","0.308301981247086",1,"AllViolence",0.005519644914524
"TJK70+BankAccount","BankAccount","TJK70","0.011019053360969","0.011019053360969","0.011019053360969","DHS",1,"TJK70","TJ","70","IR","BankAccount","0.0110190533609691",1,"BankAccount",9.8879238130678e-17
"TJK70+BasicWater","BasicWater","TJK70","0.760671804337967","0.760671804337967","0.760671804337967","DHS",1,"TJK70","TJ","70","HR","BasicWater","0.760671804337967",1,"BasicWater",0
"TJK70+CleanFuel","CleanFuel","TJK70","0.835104418656869","0.835104418656869","0.835104418656869","DHS",1,"TJK70","TJ","70","HR","CleanFuel","0.835104418656869",1,"CleanFuel",0
"TJK70+ContraceptiveMethod","ContraceptiveMethod","TJK70","0.522360620131244","0.522360620131244","0.522360620131244","DHS",1,"TJK70","TJ","70","IR","ContraceptiveMethod","0.522360620131244",1,"ContraceptiveMethod",0
"TJK70+Covid","Covid","TJK70","0.151296469655855","0.151296469655855","0.151296469655855","DHS",1,"TJK70","TJ","70","PR","Covid","0.151296469655855",1,"Covid",0
"TJK70+EmotionalViolence","EmotionalViolence","TJK70","0.155256495914109","0.155256495914109","0.155256495914109","DHS",1,"TJK70","TJ","70","IR","EmotionalViolence","0.158369276408306",1,"EmotionalViolence",0.003112780494197
"TJK70+HandWashPR","HandWashPR","TJK70","0.71816373158559","0.71816373158559","0.71816373158559","DHS",1,"TJK70","TJ","70","PR","HandWashPR","0.71816373158559",1,"HandWashPR",0
"TJK70+HigherEducation2535","HigherEducation2535","TJK70","0.237889427201392","0.237889427201392","0.237889427201392","DHS",1,"TJK70","TJ","70","PR","HigherEducation2535","0.237889427201392",1,"HigherEducation2535",0
"TJK70+HigherEducation35plus","HigherEducation35plus","TJK70","0.278565587079242","0.278565587079242","0.278565587079242","DHS",1,"TJK70","TJ","70","PR","HigherEducation35plus","0.281130078319475",1,"HigherEducation35plus",0.002564491240233
"TJK70+InternetUse","InternetUse","TJK70","0.124036340840805","0.124036340840805","0.124036340840805","DHS",1,"TJK70","TJ","70","IR","InternetUse","0.124036340840805",1,"InternetUse",0
"TJK70+LearningPR","LearningPR","TJK70","0.997959673573729","0.997959673573729","0.997959673573729","DHS",1,"TJK70","TJ","70","PR","LearningPR","0.997959673573729",1,"LearningPR",0
"TJK70+MobilePhone","MobilePhone","TJK70","0.679054269850739","0.962500815292339","0.537330997129939","DHS",1,"TJK70","TJ","70","IR","MobilePhone","0.537330997129939",1,"MobilePhone",0.1417232727208
"TJK70+NotCrowdedPR","NotCrowdedPR","TJK70","0.274204569565281","0.274204569565281","0.274204569565281","DHS",1,"TJK70","TJ","70","PR","NotCrowdedPR","0.274204569565281",1,"NotCrowdedPR",0
"TJK70+NotOverweight","NotOverweight","TJK70","0.966631615919552","0.966631615919552","0.966631615919552","DHS",1,"TJK70","TJ","70","PR","NotOverweight","0.966631615919552",1,"NotOverweight",0
"TJK70+NotStunting","NotStunting","TJK70","0.821494044558437","0.821494044558437","0.821494044558437","DHS",1,"TJK70","TJ","70","PR","NotStunting","0.821494044558437",1,"NotStunting",0
"TJK70+NotWasting","NotWasting","TJK70","0.942973852033922","0.942973852033922","0.942973852033922","DHS",1,"TJK70","TJ","70","PR","NotWasting","0.942973852033922",1,"NotWasting",0
"TJK70+Overweight","Overweight","TJK70","0.033368384080448","0.033368384080448","0.033368384080448","DHS",1,"TJK70","TJ","70","PR","Overweight","0.0333683840804478",1,"Overweight",2.0122792321331e-16
"TJK70+PhysicalViolence","PhysicalViolence","TJK70","0.245551745270463","0.245551745270463","0.245551745270463","DHS",1,"TJK70","TJ","70","IR","PhysicalViolence","0.25287662252289",1,"PhysicalViolence",0.007324877252427
"TJK70+ProfessionalHelp","ProfessionalHelp","TJK70","0.968486160313151","0.968486160313151","0.968486160313151","DHS",1,"TJK70","TJ","70","IR","ProfessionalHelp","0.959446938571616",1,"ProfessionalHelp",0.00903922174153504
"TJK70+SafeSanitation","SafeSanitation","TJK70","0.964609202621726","0.964609202621726","0.964609202621726","DHS",1,"TJK70","TJ","70","HR","SafeSanitation","0.964609202621726",1,"SafeSanitation",0
"TJK70+SafeSanitationPR","SafeSanitationPR","TJK70","0.9698663508922","0.9698663508922","0.9698663508922","DHS",1,"TJK70","TJ","70","PR","SafeSanitationPR","0.9698663508922",1,"SafeSanitationPR",0
"TJK70+SecondaryEducation2035","SecondaryEducation2035","TJK70","0.663522216053426","0.663522216053426","0.663522216053426","DHS",1,"TJK70","TJ","70","PR","SecondaryEducation2035","0.663522216053426",1,"SecondaryEducation2035",0
"TJK70+SecondaryEducation35plus","SecondaryEducation35plus","TJK70","0.765832171850325","0.765832171850325","0.765832171850325","DHS",1,"TJK70","TJ","70","PR","SecondaryEducation35plus","0.765656174023972",1,"SecondaryEducation35plus",0.000175997826353025
"TJK70+SexualPhysicalViolence","SexualPhysicalViolence","TJK70","0.249364251680811","0.249364251680811","0.249364251680811","DHS",1,"TJK70","TJ","70","IR","SexualPhysicalViolence","0.256760112167932",1,"SexualPhysicalViolence",0.00739586048712099
"TJK70+SexualViolence","SexualViolence","TJK70","0.018134277568904","0.018134277568904","0.018134277568904","DHS",1,"TJK70","TJ","70","IR","SexualViolence","0.0172149137552702",1,"SexualViolence",0.000919363813633802
"TJK70+Stunting","Stunting","TJK70","0.178505955441563","0.178505955441563","0.178505955441563","DHS",1,"TJK70","TJ","70","PR","Stunting","0.178505955441563",1,"Stunting",0
"TJK70+Wasting","Wasting","TJK70","0.057026147966078","0.057026147966078","0.057026147966078","DHS",1,"TJK70","TJ","70","PR","Wasting","0.0570261479660783",1,"Wasting",2.98372437868011e-16
"TJK70+WaterOnsitePR","WaterOnsitePR","TJK70","0.634408318688405","0.634408318688405","0.634408318688405","DHS",1,"TJK70","TJ","70","PR","WaterOnsitePR","0.634408318688405",1,"WaterOnsitePR",0
"TKM2015+BankCardHH","BankCardHH","TKM2015","0.370125927841556","0.370125927841556","0.370125927841556","MICS",1,"TKM2015","Turkmenistan","2015","hh","BankCardHH","0.370125927841556",1,"BankCardHH",0
"TKM2015+BasicWater","BasicWater","TKM2015","0.836812934549202","0.836812934549202","0.836812934549202","MICS",1,"TKM2015","Turkmenistan","2015","hh","BasicWater","0.838047224049554",1,"BasicWater",0.00123428950035198
"TKM2015+ContraceptiveMethod","ContraceptiveMethod","TKM2015","0.726455217062118","0.726455217062118","0.726455217062118","MICS",1,"TKM2015","Turkmenistan","2015","wm","ContraceptiveMethod","0.754421814768206",1,"ContraceptiveMethod",0.027966597706088
"TKM2015+HigherEducation2535","HigherEducation2535","TKM2015","0.061294920565829","0.061294920565829","0.061294920565829","MICS",1,"TKM2015","Turkmenistan","2015","hl","HigherEducation2535","0.0612949205658286",1,"HigherEducation2535",3.95516952522712e-16
"TKM2015+HigherEducation35plus","HigherEducation35plus","TKM2015","0.127543280871506","0.127543280871506","0.127543280871506","MICS",1,"TKM2015","Turkmenistan","2015","hl","HigherEducation35plus","0.127732771135205",1,"HigherEducation35plus",0.000189490263699021
"TKM2015+InternetUse","InternetUse","TKM2015","0.392865693028386","0.392865693028386","0.392865693028386","MICS",1,"TKM2015","Turkmenistan","2015","wm","InternetUse","0.392865693028386",1,"InternetUse",0
"TKM2015+MobilePhoneHH","MobilePhoneHH","TKM2015","0.985999924531191","0.985999924531191","0.985999924531191","MICS",1,"TKM2015","Turkmenistan","2015","hh","MobilePhoneHH","0.985999924531191",1,"MobilePhoneHH",0
"TKM2015+NotOverweight","NotOverweight","TKM2015","0.940876272649539","0.940876272649539","0.940876272649539","MICS",1,"TKM2015","Turkmenistan","2015","ch","NotOverweight","0.940876272649539",1,"NotOverweight",0
"TKM2015+NotStunting","NotStunting","TKM2015","0.884091230701716","0.884091230701716","0.884091230701716","MICS",1,"TKM2015","Turkmenistan","2015","ch","NotStunting","0.884091230701716",1,"NotStunting",0
"TKM2015+NotWasting","NotWasting","TKM2015","0.958006641745141","0.958006641745141","0.958006641745141","MICS",1,"TKM2015","Turkmenistan","2015","ch","NotWasting","0.958006641745141",1,"NotWasting",0
"TKM2015+Overweight","Overweight","TKM2015","0.059123727350461","0.059123727350461","0.059123727350461","MICS",1,"TKM2015","Turkmenistan","2015","ch","Overweight","0.0591237273504613",1,"Overweight",2.98372437868011e-16
"TKM2015+ReasonBeating","ReasonBeating","TKM2015","0.263239893024845","0.263239893024845","0.263239893024845","MICS",1,"TKM2015","Turkmenistan","2015","wm","ReasonBeating","0.263239893024845",1,"ReasonBeating",0
"TKM2015+SafeSanitation","SafeSanitation","TKM2015","0.983702847446042","0.983702847446042","0.983702847446042","MICS",1,"TKM2015","Turkmenistan","2015","hh","SafeSanitation","0.983702847446042",1,"SafeSanitation",0
"TKM2015+SecondaryEducation2035","SecondaryEducation2035","TKM2015","0.191383292097486","0.191383292097486","0.191383292097486","MICS",1,"TKM2015","Turkmenistan","2015","hl","SecondaryEducation2035","0.190808947266672",1,"SecondaryEducation2035",0.000574344830814005
"TKM2015+SecondaryEducation35plus","SecondaryEducation35plus","TKM2015","0.347602105191612","0.347602105191612","0.347602105191612","MICS",1,"TKM2015","Turkmenistan","2015","hl","SecondaryEducation35plus","0.347071123368879",1,"SecondaryEducation35plus",0.000530981822732979
"TKM2015+Stunting","Stunting","TKM2015","0.115908769298283","0.115908769298283","0.115908769298283","MICS",1,"TKM2015","Turkmenistan","2015","ch","Stunting","0.115908769298284",1,"Stunting",9.99200722162641e-16
"TKM2015+Wasting","Wasting","TKM2015","0.041993358254859","0.041993358254859","0.041993358254859","MICS",1,"TKM2015","Turkmenistan","2015","ch","Wasting","0.0419933582548586",1,"Wasting",4.02455846426619e-16
"TKM2019+AccessElectricity","AccessElectricity","TKM2019","0.996064795536761","0.996064795536761","0.996064795536761","MICS",1,"TKM2019","Turkmenistan","2019","hh","AccessElectricity","0.999535513162444",1,"AccessElectricity",0.00347071762568307
"TKM2019+BankCardHH","BankCardHH","TKM2019","0.930014900924725","0.930014900924725","0.930014900924725","MICS",1,"TKM2019","Turkmenistan","2019","hh","BankCardHH","0.930014900924725",1,"BankCardHH",0
"TKM2019+BasicWater","BasicWater","TKM2019","0.999086052151952","0.999086052151952","0.999086052151952","MICS",1,"TKM2019","Turkmenistan","2019","hh","BasicWater","0.999086052151952",1,"BasicWater",0
"TKM2019+ContraceptiveMethod","ContraceptiveMethod","TKM2019","0.797248535834408","0.797248535834408","0.797248535834408","MICS",1,"TKM2019","Turkmenistan","2019","wm","ContraceptiveMethod","0.785914130033308",1,"ContraceptiveMethod",0.0113344058011
"TKM2019+HigherEducation2535","HigherEducation2535","TKM2019","0.102985210711228","0.102985210711228","0.102985210711228","MICS",1,"TKM2019","Turkmenistan","2019","hl","HigherEducation2535","0.102985210711228",1,"HigherEducation2535",0
"TKM2019+HigherEducation35plus","HigherEducation35plus","TKM2019","0.146809775093443","0.146809775093443","0.146809775093443","MICS",1,"TKM2019","Turkmenistan","2019","hl","HigherEducation35plus","0.146809775093443",1,"HigherEducation35plus",0
"TKM2019+InternetUse","InternetUse","TKM2019","0.526893682176823","0.526893682176823","0.526893682176823","MICS",1,"TKM2019","Turkmenistan","2019","wm","InternetUse","0.526893682176823",1,"InternetUse",0
"TKM2019+MobilePhone","MobilePhone","TKM2019","0.910630526509325","0.910630526509325","0.910630526509325","MICS",1,"TKM2019","Turkmenistan","2019","wm","MobilePhone","0.910630526509325",1,"MobilePhone",0
"TKM2019+MobilePhoneHH","MobilePhoneHH","TKM2019","0.99109410472843","0.99109410472843","0.99109410472843","MICS",1,"TKM2019","Turkmenistan","2019","hh","MobilePhoneHH","0.99109410472843",1,"MobilePhoneHH",0
"TKM2019+NotOverweight","NotOverweight","TKM2019","0.968768744726638","0.968768744726638","0.968768744726638","MICS",1,"TKM2019","Turkmenistan","2019","ch","NotOverweight","0.968768744726638",1,"NotOverweight",0
"TKM2019+NotStunting","NotStunting","TKM2019","0.928789709318199","0.928789709318199","0.928789709318199","MICS",1,"TKM2019","Turkmenistan","2019","ch","NotStunting","0.928789709318199",1,"NotStunting",0
"TKM2019+NotWasting","NotWasting","TKM2019","0.958014030079563","0.958014030079563","0.958014030079563","MICS",1,"TKM2019","Turkmenistan","2019","ch","NotWasting","0.958014030079563",1,"NotWasting",0
"TKM2019+Overweight","Overweight","TKM2019","0.031231255273362","0.031231255273362","0.031231255273362","MICS",1,"TKM2019","Turkmenistan","2019","ch","Overweight","0.0312312552733622",1,"Overweight",2.0122792321331e-16
"TKM2019+ReasonBeating","ReasonBeating","TKM2019","0.485778563913322","0.485778563913322","0.485778563913322","MICS",1,"TKM2019","Turkmenistan","2019","wm","ReasonBeating","0.485778563913322",1,"ReasonBeating",0
"TKM2019+SafeSanitation","SafeSanitation","TKM2019","0.985950908676411","0.985950908676411","0.985950908676411","MICS",1,"TKM2019","Turkmenistan","2019","hh","SafeSanitation","0.985950908676411",1,"SafeSanitation",0
"TKM2019+SecondaryEducation2035","SecondaryEducation2035","TKM2019","0.335865277414084","0.335865277414084","0.335865277414084","MICS",1,"TKM2019","Turkmenistan","2019","hl","SecondaryEducation2035","0.334679665254567",1,"SecondaryEducation2035",0.00118561215951701
"TKM2019+SecondaryEducation35plus","SecondaryEducation35plus","TKM2019","0.363383543742171","0.363383543742171","0.363383543742171","MICS",1,"TKM2019","Turkmenistan","2019","hl","SecondaryEducation35plus","0.362334639643817",1,"SecondaryEducation35plus",0.00104890409835401
"TKM2019+Stunting","Stunting","TKM2019","0.071210290681801","0.071210290681801","0.071210290681801","MICS",1,"TKM2019","Turkmenistan","2019","ch","Stunting","0.0712102906818011",1,"Stunting",9.71445146547012e-17
"TKM2019+Wasting","Wasting","TKM2019","0.041985969920437","0.041985969920437","0.041985969920437","MICS",1,"TKM2019","Turkmenistan","2019","ch","Wasting","0.0419859699204371",1,"Wasting",9.71445146547012e-17
"TLS61+AccessElectricity","AccessElectricity","TLS61","0.379525623806518","0.379525623806518","0.379525623806518","DHS",1,"TLS61","TL","61","HR","AccessElectricity","0.379525623806518",1,"AccessElectricity",0
"TLS61+BasicWater","BasicWater","TLS61","0.526804592024876","0.526804592024876","0.526804592024876","DHS",1,"TLS61","TL","61","HR","BasicWater","0.526804592024876",1,"BasicWater",0
"TLS61+CleanFuel","CleanFuel","TLS61","0.026270531685621","0.026270531685621","0.026270531685621","DHS",1,"TLS61","TL","61","HR","CleanFuel","0.0262705316856207",1,"CleanFuel",3.01841884819964e-16
"TLS61+HigherEducation2535","HigherEducation2535","TLS61","0.075840027938552","0.075840027938552","0.075840027938552","DHS",1,"TLS61","TL","61","PR","HigherEducation2535","0.0762948352977406",1,"HigherEducation2535",0.000454807359188597
"TLS61+HigherEducation35plus","HigherEducation35plus","TLS61","0.021805436813759","0.021805436813759","0.021805436813759","DHS",1,"TLS61","TL","61","PR","HigherEducation35plus","0.0211833895813262",1,"HigherEducation35plus",0.000622047232432799
"TLS61+NotOverweight","NotOverweight","TLS61","0.952199684945174","0.952199684945174","0.952199684945174","DHS",1,"TLS61","TL","61","PR","NotOverweight","0.952199684945174",1,"NotOverweight",0
"TLS61+NotStunting","NotStunting","TLS61","0.416499243679111","0.416499243679111","0.416499243679111","DHS",1,"TLS61","TL","61","PR","NotStunting","0.416499243679111",1,"NotStunting",0
